"year","transect","position","species","group","common_name_division_bgr","body_size_avg_bin","calcareous","dietary_pref_c","trophic_level","motility_juv","motility_adult","benthic","epibiotic","intertidal","subtidal"
1988,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1989,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1990,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1991,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1992,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1993,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1994,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1995,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1997,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1998,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1999,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2000,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2001,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2003,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2004,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2005,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2006,5,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1982,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1983,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1984,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1987,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1988,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1989,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1990,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1992,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1993,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1994,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1995,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1996,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1998,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1999,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2000,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2001,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2002,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2005,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2006,7,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2001,15,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2004,15,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1995,20,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1997,20,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2001,20,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2006,20,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1983,22,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1987,22,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1988,22,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2000,22,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1983,24,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1984,24,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1987,24,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1993,24,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1998,24,"exposed","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1982,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1983,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1984,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1986,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1987,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1988,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1989,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1990,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1991,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1992,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1993,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1994,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1995,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1996,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1997,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1998,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1999,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2000,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2002,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2003,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2004,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
2006,26,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1982,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1984,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1985,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1988,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1989,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1992,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1993,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
1994,28,"sheltered","Littorina littorea","Invertebrate","Gastropod","small-medium","yes","herbivore","primary consumer","motile","motile","no","yes","yes","no"
